Time,Pressure
7585,1912.53
7586,1915.45
7587,1880.05
7588,1853.44
7589,1852.21
7590,1851.86
7591,1829.08
7592,1864.78
7593,1895.58
7594,1926.82
7595,1917.83
7596,1917.78
7597,1945.5
7598,1921.27
7599,1929.8
7600,1951.7
7601,1948.05
7602,1932.23
7603,1978.35
7604,1986.45
7605,1993.4
7606,1999.99
7607,2001.76
7608,1979.26
7609,1989.26
7610,1989.57
7611,2022.19
7612,2019.64
7613,2015.93
7614,2027.22
7615,2040.59
7616,2049.58
7617,2051.6
7618,2049.8
7619,2036.71
7620,2035.94
7621,2037.05
7622,2055.01
7623,2063.95
7624,2059.74
7625,2072.78
7626,2066.13
7627,2045.17
7628,2066.66
7629,2041.91
7630,2047.6
7631,2041.99
7632,2061.72
7633,2082.42
7634,2082.78
7635,2080.73
7636,2094.34
7637,2100.8
7638,2102.4
7639,2091.48
7640,2091.58
7641,2087.79
7642,2091.7
7643,2095.15
7644,2075.81
7645,2065.3
7646,2081.43
7647,2063.37
7648,2051.12
7649,2050.63
7650,2057.14
7651,2058.69
7652,2084.39
7653,2064.46
7654,2064.11
7655,2046.61
7656,2066.66
7657,2047.21
7658,2047.63
7659,2040.04
7660,2052.32
7661,2048.04
7662,2076.06
7663,2090.54
7664,2090.1
7665,2099.06
7666,2096.96
7667,2099.33
7668,2105.26
7669,2099.13
7670,2109.41
7671,2112.13
7672,2119.12
7673,2115.48
7674,2096.07
7675,2079.06
7676,2075.32
7677,2071.5
7678,2077.99
7679,2071.22
7680,2083.25
7681,2088.9
7682,2085.45
7683,2113.32
7684,2037.41
7685,2000.54
7686,2036.09
7687,2070.77
7688,2098.86
7689,2102.95
7690,2088.55
7691,2099.73
7692,2097.9
7693,2129.9
7694,2137.16
7695,2152.14
7696,2152.43
7697,2163.75
7698,2161.74
7699,2166.89
7700,2163.78
7701,2173.02
7702,2165.17
7703,2175.03
7704,2168.48
7705,2169.18
7706,2166.58
7707,2170.06
7708,2173.6
7709,2170.84
7710,2157.03
7711,2163.79
7712,2164.25
7713,2182.87
7714,2180.89
7715,2181.74
7716,2175.49
7717,2185.79
7718,2184.05
7719,2190.15
7720,2178.15
7721,2182.22
7722,2187.02
7723,2183.87
7724,2182.64
7725,2186.9
7726,2175.44
7727,2172.47
7728,2169.04
7729,2180.38
7730,2176.12
7731,2170.95
7732,2170.86
7733,2179.98
7734,2186.48
7735,2186.16
7736,2181.3
7737,2127.81
7738,2159.04
7739,2127.02
7740,2125.77
7741,2147.26
7742,2139.16
7743,2139.12
7744,2139.76
7745,2163.12
7746,2177.18
7747,2164.69
7748,2146.1
7749,2159.93
7750,2171.37
7751,2151.13
7752,2168.27
7753,2161.2
7754,2150.49
7755,2159.73
7756,2160.77
7757,2153.74
7758,2163.66
7759,2136.73
7760,2139.18
7761,2132.55
7762,2132.98
7763,2126.5
7764,2139.6
7765,2144.29
7766,2141.34
7767,2141.16
7768,2151.33
7769,2143.16
7770,2139.43
7771,2133.04
7772,2126.41
7773,2126.15
7774,2111.72
7775,2097.94
7776,2088.66
7777,2085.18
7778,2131.52
7779,2139.56
7780,2163.26
7781,2167.48
7782,2164.45
7783,2164.2
7784,2180.39
7785,2176.94
7786,2187.12
7787,2181.9
7788,2198.18
7789,2202.94
7790,2204.72
7791,2213.35
7792,2201.72
7793,2204.66
7794,2198.81
7795,2191.08
7796,2191.95
7797,2204.71
7798,2212.23
7799,2241.35
7800,2246.19
7801,2259.53
7802,2256.96
7803,2271.72
7804,2253.28
7805,2262.03
7806,2258.07
7807,2262.53
7808,2270.76
7809,2265.18
7810,2260.96
7811,2263.79
7812,2268.88
7813,2249.92
7814,2249.26
7815,2238.83
7816,2257.83
7817,2270.75
7818,2269
7819,2276.98
7820,2268.9
7821,2268.9
7822,2275.32
7823,2270.44
7824,2274.64
7825,2267.89
7826,2271.89
7827,2263.69
7828,2271.31
7829,2265.2
7830,2280.07
7831,2298.37
7832,2296.68
7833,2294.69
7834,2280.9
7835,2278.87
7836,2279.55
7837,2280.85
7838,2297.42
7839,2292.56
7840,2293.08
7841,2294.67
7842,2307.87
7843,2316.1
7844,2328.25
7845,2337.58
7846,2349.25
7847,2347.22
7848,2351.16
7849,2365.38
7850,2362.82
7851,2363.81
7852,2367.34
7853,2369.75
7854,2363.64
7855,2395.96
7856,2381.92
7857,2383.12
7858,2375.31
7859,2368.39
7860,2362.98
7861,2364.87
7862,2372.6
7863,2373.47
7864,2365.45
7865,2385.26
7866,2381.38
7867,2378.25
7868,2373.47
7869,2344.02
7870,2348.45
7871,2345.96
7872,2343.98
7873,2341.59
7874,2358.57
7875,2361.13
7876,2368.06
7877,2362.72
7878,2358.84
7879,2360.16
7880,2352.95
7881,2357.49
7882,2355.54
7883,2357.16
7884,2353.78
7885,2344.93
7886,2328.95
7887,2349.01
7888,2342.19
7889,2338.17
7890,2355.84
7891,2348.69
7892,2374.15
7893,2388.61
7894,2387.45
7895,2388.77
7896,2384.2
7897,2388.33
7898,2391.17
7899,2388.13
7900,2389.52
7901,2399.29
7902,2399.38
7903,2396.92
7904,2399.63
7905,2394.44
7906,2390.9
7907,2402.32
7908,2400.67
7909,2357.03
7910,2365.72
7911,2381.73
7912,2394.02
7913,2398.42
7914,2404.39
7915,2415.07
7916,2415.82
7917,2412.91
7918,2411.8
7919,2430.06
7920,2439.07
7921,2436.1
7922,2429.33
7923,2433.14
7924,2433.79
7925,2431.77
7926,2429.39
7927,2440.35
7928,2437.92
7929,2432.46
7930,2433.15
7931,2453.46
7932,2437.03
7933,2435.61
7934,2434.5
7935,2438.3
7936,2439.07
7937,2419.38
7938,2440.69
7939,2419.7
7940,2423.41
7941,2429.01
7942,2432.54
7943,2409.75
7944,2425.18
7945,2427.43
7946,2425.53
7947,2443.25
7948,2447.83
7949,2459.27
7950,2459.14
7951,2460.61
7952,2473.83
7953,2473.45
7954,2472.54
7955,2469.91
7956,2477.13
7957,2477.83
7958,2475.42
7959,2472.1
7960,2470.3
7961,2476.35
7962,2477.57
7963,2472.16
7964,2476.83
7965,2480.91
7966,2474.92
7967,2474.02
7968,2438.21
7969,2441.32
7970,2465.84
7971,2464.61
7972,2468.11
7973,2430.01
7974,2425.55
7975,2428.37
7976,2452.51
7977,2444.04
7978,2438.97
7979,2443.05
7980,2444.24
7981,2446.3
7982,2457.59
7983,2471.65
7984,2476.55
7985,2457.85
7986,2465.54
7987,2465.1
7988,2461.43
7989,2488.11
7990,2496.48
7991,2498.37
7992,2495.62
7993,2500.23
7994,2503.87
7995,2506.65
7996,2508.24
7997,2500.6
7998,2502.22
7999,2496.66
8000,2496.84
8001,2507.04
8002,2510.06
8003,2519.36
8004,2529.12
8005,2534.58
8006,2537.74
8007,2552.07
8008,2549.33
8009,2544.73
8010,2550.64
8011,2555.24
8012,2550.93
8013,2553.17
8014,2557.64
8015,2559.36
8016,2561.26
8017,2562.1
8018,2575.21
8019,2564.98
8020,2569.13
8021,2557.15
8022,2560.4
8023,2581.07
8024,2572.83
8025,2575.26
8026,2579.36
8027,2579.85
8028,2587.84
8029,2591.13
8030,2590.64
8031,2594.38
8032,2584.62
8033,2582.3
8034,2584.84
8035,2578.87
8036,2564.62
8037,2585.64
8038,2578.85
8039,2582.14
8040,2599.03
8041,2597.08
8042,2602.42
8043,2601.42
8044,2627.04
8045,2626.07
8046,2647.58
8047,2642.22
8048,2639.44
8049,2629.57
8050,2629.27
8051,2636.98
8052,2651.5
8053,2659.99
8054,2664.11
8055,2662.85
8056,2652.01
8057,2675.81
8058,2690.16
8059,2681.47
8060,2679.25
8061,2684.57
8062,2683.34
8063,2680.5
8064,2682.62
8065,2687.54
8066,2673.61
8067,2695.81
8068,2713.06
8069,2723.99
8070,2743.15
8071,2747.71
8072,2751.29
8073,2748.23
8074,2767.56
8075,2786.24
8076,2776.42
8077,2802.56
8078,2798.03
8079,2810.3
8080,2832.97
8081,2839.13
8082,2837.54
8083,2839.25
8084,2872.87
8085,2853.53
8086,2822.43
8087,2823.81
8088,2821.98
8089,2762.13
8090,2648.94
8091,2695.14
8092,2681.66
8093,2581
8094,2619.55
8095,2656
8096,2662.94
8097,2698.63
8098,2731.2
8099,2732.22
8100,2716.26
8101,2701.33
8102,2703.96
8103,2747.3
8104,2779.6
8105,2744.28
8106,2713.83
8107,2677.67
8108,2691.25
8109,2720.94
8110,2728.12
8111,2726.8
8112,2738.97
8113,2786.57
8114,2783.02
8115,2765.31
8116,2749.48
8117,2747.33
8118,2752.01
8119,2712.92
8120,2716.94
8121,2711.93
8122,2643.69
8123,2588.26
8124,2658.55
8125,2612.62
8126,2605
8127,2640.87
8128,2581.88
8129,2614.45
8130,2644.69
8131,2662.84
8132,2604.47
8133,2613.16
8134,2656.87
8135,2642.19
8136,2663.99
8137,2656.3
8138,2677.84
8139,2706.39
8140,2708.64
8141,2693.13
8142,2670.14
8143,2670.29
8144,2634.56
8145,2639.4
8146,2666.94
8147,2669.91
8148,2648.05
8149,2654.8
8150,2635.67
8151,2629.73
8152,2663.42
8153,2672.63
8154,2671.92
8155,2697.79
8156,2723.07
8157,2727.72
8158,2730.13
8159,2711.45
8160,2722.46
8161,2720.13
8162,2712.97
8163,2733.01
8164,2724.44
8165,2733.29
8166,2727.76
8167,2721.33
8168,2689.86
8169,2724.01
8170,2705.27
8171,2734.62
8172,2746.87
8173,2748.8
8174,2772.35
8175,2770.37
8176,2779.03
8177,2782
8178,2786.85
8179,2775.63
8180,2782.49
8181,2779.66
8182,2773.75
8183,2762.59
8184,2767.32
8185,2749.76
8186,2754.88
8187,2717.07
8188,2723.06
8189,2699.63
8190,2716.31
8191,2718.37
